range,n1,average1,std1,n2,average2,std2,skewed_1,skewed_2,non_skewed,vector,fastest_algo
65528,6542,14580,14586.4,16014,16133.7,20629.2,3312,247,1928,954,skewed_2
65469,6542,14580,14586.4,6982,16532.3,21109.1,3153,163,1667,925,skewed_2
65401,6542,14580,14586.4,7964,17171.7,20027.5,3210,299,1843,974,skewed_2
65534,6542,14580,14586.4,131331,16661.7,21053.2,4934,1197,4769,1396,skewed_2
65534,6542,14580,14586.4,73888,16762,21264.8,3427,552,2441,1078,skewed_2
65523,6542,14580,14586.4,1808,16738.9,20964.3,3111,136,1589,904,skewed_2
64480,6542,14580,14586.4,147,16844.6,20629.8,3030,47,1540,288,skewed_2
64684,6542,14580,14586.4,50,16025.7,20311,3027,46,1525,906,skewed_2
65534,6542,14580,14586.4,47373,16777.6,21172.9,3395,374,2194,1059,skewed_2
65535,6542,14580,14586.4,1434753,16577.3,21012.1,8003,14027,19516,6138,vector
65525,6542,14580,14586.4,12983,16316.4,20978.8,3357,166,1993,981,skewed_2
65524,6542,14580,14586.4,3622,17637.5,22304.5,3103,122,1620,916,skewed_2
65535,6542,14580,14586.4,136093,16558.2,21040.3,4693,1055,4470,1376,skewed_2
30776,6542,14580,14586.4,6292,12727.8,12736,67,2932,2916,955,skewed_1
65528,6542,14580,14586.4,258,16479.7,21051.5,3059,47,1566,891,skewed_2
65531,6542,14580,14586.4,46454,16625.6,21090.5,3642,489,2455,1067,skewed_2
65534,6542,14580,14586.4,36587,16791.1,21268,3226,353,1919,986,skewed_2
65526,6542,14580,14586.4,15771,16485.1,20844.7,3440,304,2156,1031,skewed_2
61065,6542,14580,14586.4,4,18412.8,29049.3,3060,44,1547,3059,skewed_2
65382,6542,14580,14586.4,428,17726.3,21761.8,3068,107,1539,896,skewed_2
65279,6542,14580,14586.4,278,16457.8,20762.6,3044,88,1555,909,skewed_2
65531,6542,14580,14586.4,51320,16586.9,21018.5,3642,509,2753,1119,skewed_2
65535,6542,14580,14586.4,203042,16553.7,21025.7,5593,1648,6297,1618,vector
65531,6542,14580,14586.4,103115,16633.6,21010.5,4502,983,4410,1342,skewed_2
65531,6542,14580,14586.4,108817,16634.7,20972.8,4558,1022,4598,1360,skewed_2
65535,6542,14580,14586.4,81094,16647.5,20996,4289,835,3708,1234,skewed_2
65533,6542,14580,14586.4,50107,16606.1,21016.9,3703,518,2875,1151,skewed_2
65047,6542,14580,14586.4,167,16219,20646,3039,52,1554,3065,skewed_2
65477,6542,14580,14586.4,687,16702,21160.9,3066,113,1560,889,skewed_2
65533,6542,14580,14586.4,21962,16723.7,21049.4,3487,313,2208,1046,skewed_2
65535,6542,14580,14586.4,186314,16654.8,21062.5,4927,1659,5629,1582,vector
65521,6542,14580,14586.4,20182,16794.2,21204.8,3193,307,1878,999,skewed_2
65533,6542,14580,14586.4,188809,16531.8,20963,5556,1674,6389,1649,vector
63158,6542,14580,14586.4,1625,14074.9,19068.3,1094,46,1546,1012,skewed_2
65535,6542,14580,14586.4,186314,16654.8,21062.5,5075,1646,5623,1577,vector
65112,6542,14580,14586.4,423,16506.3,21047.6,3072,97,1576,894,skewed_2
63173,6542,14580,14586.4,73,16169.6,20417.9,3047,96,1556,3030,skewed_2
65534,6542,14580,14586.4,65746,16751.1,21147.2,3939,656,3217,1191,skewed_2
30775,6542,14580,14586.4,9934,13028,13054.1,2499,6233,5040,1632,vector
64046,6542,14580,14586.4,54,19898.8,22299.8,3043,54,1524,924,skewed_2
65535,6542,14580,14586.4,150357,16647.3,21041.9,5172,1284,5577,1483,skewed_2
65535,6542,14580,14586.4,46372,16640.6,21115.4,3888,499,2814,1096,skewed_2
65535,6542,14580,14586.4,348832,16618.9,21077.4,7932,2726,9716,2190,vector
65524,6542,14580,14586.4,3622,17637.5,22304.5,3093,134,1612,935,skewed_2
65535,6542,14580,14586.4,530445,16886.4,21253.8,6103,1056,6272,1492,skewed_2
65534,1198,18908.2,23072.1,197564,16629.1,21001.3,3079,2169,4947,8510,skewed_2
65531,1198,18908.2,23072.1,13256,16425.4,20910.7,1398,321,7165,2287,skewed_2
65531,1198,18908.2,23072.1,251,16618.1,21151.1,190,107,475,149,skewed_2
65531,1198,18908.2,23072.1,423,16452.1,21014.8,586,205,597,154,vector
65531,1198,18908.2,23072.1,5310,17053.8,21115.9,993,330,3457,1095,skewed_2
65531,1198,18908.2,23072.1,1561,17449,21502.8,730,177,1257,341,skewed_2
65531,1198,18908.2,23072.1,7747,16634.6,21170.1,1155,392,4366,1387,skewed_2
65531,1198,18908.2,23072.1,3428,16929.1,21398.3,564,240,2148,748,skewed_2
65531,1198,18908.2,23072.1,2139,15643.7,20574.5,717,185,1622,411,skewed_2
65535,1198,18908.2,23072.1,255502,16705,21163.2,3614,2550,5069,4784,skewed_2
65531,1198,18908.2,23072.1,389,16721.8,21048.1,539,171,603,130,vector
65531,1198,18908.2,23072.1,1665,16242.8,20699.8,692,239,1279,340,skewed_2
65531,1198,18908.2,23072.1,47422,16671.2,21111.9,2371,756,5342,1789,skewed_2
65531,1198,18908.2,23072.1,434,16740,21412.9,291,235,661,263,skewed_2
65535,1198,18908.2,23072.1,203042,16553.7,21025.7,3459,1951,11198,24555,skewed_2
65532,1198,18908.2,23072.1,29794,16517.7,20978,1482,559,10312,3408,skewed_2
65532,1198,18908.2,23072.1,16650,16349.9,20855,1277,397,7486,2811,skewed_2
65532,1198,18908.2,23072.1,16650,16349.9,20855,1021,304,7179,2704,skewed_2
65534,1198,18908.2,23072.1,197564,16629.1,21001.3,3055,2171,5007,10490,skewed_2
65534,1198,18908.2,23072.1,131331,16661.7,21053.2,2495,1544,12721,21022,skewed_2
65535,1198,18908.2,23072.1,81094,16647.5,20996,2235,1097,7777,2516,skewed_2
65525,1198,18908.2,23072.1,3806,8989.5,8992.08,102,1850,1792,610,skewed_1
65533,1198,18908.2,23072.1,188809,16531.8,20963,3065,2045,24178,30848,skewed_2
65534,1198,18908.2,23072.1,42800,16567.8,21074.9,2020,743,3303,6759,skewed_2
65534,1198,18908.2,23072.1,108226,16697.2,21074,2449,1401,6148,21050,skewed_2
65531,1198,18908.2,23072.1,188,16587.9,21364.4,182,246,514,255,skewed_1
65534,1198,18908.2,23072.1,48446,16667.3,21014.5,2104,834,1935,8486,skewed_2
65531,1198,18908.2,23072.1,168,16403.2,20545.7,240,124,413,208,skewed_2
65531,1198,18908.2,23072.1,378,16156.3,20589.2,245,154,574,259,skewed_2
65535,1198,18908.2,23072.1,499585,16626.2,21049.8,4067,4922,9553,80884,skewed_1
65534,1198,18908.2,23072.1,65746,16751.1,21147.2,2223,965,8917,2851,skewed_2
65531,1198,18908.2,23072.1,255,16769.4,21213.7,237,180,516,121,vector
65531,1198,18908.2,23072.1,249,15939.6,20803.3,197,110,495,110,skewed_2
65533,1198,18908.2,23072.1,31577,16453.5,20863.5,1586,600,4565,5275,skewed_2
65534,1198,18908.2,23072.1,197564,16629.1,21001.3,2782,2146,4928,6534,skewed_2
65531,1198,18908.2,23072.1,459,16771.6,21221,572,159,654,114,vector
65535,1198,18908.2,23072.1,1749744,16655.9,21067.6,7538,23436,28580,8977,skewed_1
65531,1198,18908.2,23072.1,7747,16634.6,21170.1,1146,366,4682,1420,skewed_2
65534,1198,18908.2,23072.1,73888,16762,21264.8,2020,885,4712,12466,skewed_2
65534,1198,18908.2,23072.1,47373,16777.6,21172.9,2006,602,11121,8298,skewed_2
65535,1198,18908.2,23072.1,1434753,16577.3,21012.1,6738,28177,29413,226647,skewed_1
65535,1198,18908.2,23072.1,92535,16663.5,21065.6,2697,1154,11745,15052,skewed_2
65531,1198,18908.2,23072.1,4876,17785.5,20945.4,1245,405,2927,1029,skewed_2
65531,1198,18908.2,23072.1,29803,16721.3,21094.2,1635,582,3638,7137,skewed_2
65535,1198,18908.2,23072.1,133473,16616.3,21076.2,2719,1447,16061,21073,skewed_2
65535,1198,18908.2,23072.1,446607,16652.2,21123.9,3900,4124,8543,88769,skewed_1
65531,1198,18908.2,23072.1,146,17242.5,21751.9,171,208,469,283,skewed_1
65534,1198,18908.2,23072.1,10443,16808.9,21161.9,930,334,2011,2026,skewed_2
65534,1198,18908.2,23072.1,73888,16762,21264.8,1992,844,4758,12416,skewed_2
65531,1198,18908.2,23072.1,172,16241.4,20725.8,518,205,440,195,vector
65523,1198,18908.2,23072.1,2245,17115,21249.5,825,299,1535,453,skewed_2
65531,1198,18908.2,23072.1,103115,16633.6,21010.5,2925,1289,9615,17679,skewed_2
65531,1198,18908.2,23072.1,6982,16532.3,21109.1,1012,297,3923,1361,skewed_2
65531,1198,18908.2,23072.1,19699,16595.7,21151.9,1380,384,11655,3175,skewed_2
65533,1198,18908.2,23072.1,4186,16717,20868.1,1013,276,1877,721,skewed_2
65522,1198,18908.2,23072.1,4028,27492.2,27488.7,268,40,2484,763,skewed_2
65531,1198,18908.2,23072.1,226,17309.6,21519.2,195,154,491,221,skewed_2
65531,1198,18908.2,23072.1,233,16972.6,20952.4,217,123,399,115,vector
65519,1198,18908.2,23072.1,9934,13142.5,13167.3,100,4599,4592,1522,skewed_1
65531,1198,18908.2,23072.1,278,16119.2,20537,254,133,482,146,skewed_2
65531,1198,18908.2,23072.1,11844,16628.1,21155.6,1233,390,6337,2021,skewed_2
65534,1198,18908.2,23072.1,17083,16625.2,21188.3,1287,458,6203,3328,skewed_2
65532,1198,18908.2,23072.1,29794,16517.7,20978,1632,570,10425,3385,skewed_2
65535,1198,18908.2,23072.1,530445,16886.4,21253.8,3068,1367,19654,85235,skewed_2
65534,1198,18908.2,23072.1,55919,16789.3,21222.2,2157,802,3838,10490,skewed_2
65535,1198,18908.2,23072.1,203042,16553.7,21025.7,3274,1967,11370,25824,skewed_2
65531,1198,18908.2,23072.1,3394,19531.3,22374.8,1491,338,1458,956,skewed_2
65534,1198,18908.2,23072.1,42800,16567.8,21074.9,2269,711,3327,6808,skewed_2
65535,1198,18908.2,23072.1,530445,16886.4,21253.8,2609,1370,18370,84187,skewed_2
65531,1198,18908.2,23072.1,14588,17150.3,20380.9,1795,475,8678,2478,skewed_2
65531,1198,18908.2,23072.1,451,17048,21430.6,300,171,632,128,vector
65531,1198,18908.2,23072.1,29803,16721.3,21094.2,1645,594,4040,7167,skewed_2
65534,1198,18908.2,23072.1,55919,16789.3,21222.2,1936,769,3843,10189,skewed_2
65534,1198,18908.2,23072.1,88039,16640.4,21065.3,2914,1239,12507,14735,skewed_2
65535,1198,18908.2,23072.1,1434753,16577.3,21012.1,6874,28382,29483,226588,skewed_1
65531,1198,18908.2,23072.1,278,17093.7,21678.7,166,189,549,279,skewed_1
65535,1198,18908.2,23072.1,96613,16755.1,21130.1,2530,1220,9436,15687,skewed_2
65531,1198,18908.2,23072.1,246,16996.9,21074.6,170,190,437,210,skewed_1
65531,1198,18908.2,23072.1,39873,16656.6,21057,2055,666,16721,6349,skewed_2
65531,1198,18908.2,23072.1,8178,16635.4,21038.6,929,357,4452,1595,skewed_2
65531,1198,18908.2,23072.1,25578,16662.7,21009.7,1754,527,12703,4028,skewed_2
65531,1198,18908.2,23072.1,703,16302,20772.4,320,199,713,174,vector
65534,1198,18908.2,23072.1,197564,16629.1,21001.3,3184,2200,4918,6992,skewed_2
65535,1198,18908.2,23072.1,530445,16886.4,21253.8,3013,1338,17877,83557,skewed_2
65531,1198,18908.2,23072.1,175,17951.1,21771.2,126,108,439,559,skewed_2
65531,1198,18908.2,23072.1,4898,16903.4,21166,1117,351,3039,1068,skewed_2
65533,1198,18908.2,23072.1,190424,16533.4,20966,2945,2057,23025,29685,skewed_2
65535,1198,18908.2,23072.1,1443329,16707.1,21108.2,5394,13708,23552,227660,skewed_1
65531,1198,18908.2,23072.1,11040,16500.9,20916,1208,337,6658,1945,skewed_2
65531,1198,18908.2,23072.1,130,16943.1,21245.4,195,157,228,120,vector
65531,1198,18908.2,23072.1,445,16921.6,21310.2,294,194,619,151,vector
65531,1198,18908.2,23072.1,2078,16733.6,21468.5,871,277,1539,586,skewed_2
65531,1198,18908.2,23072.1,28456,17700.6,21532.7,1462,448,14572,4438,skewed_2
65534,1198,18908.2,23072.1,36099,16448.5,20986.7,1653,681,13438,6099,skewed_2
65534,1198,18908.2,23072.1,68734,16603.9,21077.1,1963,860,10956,11706,skewed_2
65531,1198,18908.2,23072.1,162,17178.5,21446.8,489,99,394,142,skewed_2
65534,1198,18908.2,23072.1,97017,16618.4,20917.2,2442,1396,26307,14920,skewed_2
65534,1198,18908.2,23072.1,73888,16762,21264.8,1941,872,4644,12929,skewed_2
65531,1198,18908.2,23072.1,445,16546.3,20997.4,613,211,616,150,vector
65531,1198,18908.2,23072.1,91,14970.1,19824.2,143,82,369,136,skewed_2
65531,1198,18908.2,23072.1,8880,17154.2,17178.1,220,4333,4217,1339,skewed_1
65534,1198,18908.2,23072.1,112507,16517.8,20958.6,2705,1295,9929,17269,skewed_2
65522,1198,18908.2,23072.1,6542,14580,14586.4,197,3076,3070,1026,skewed_1
65519,1198,18908.2,23072.1,1198,18908.2,23072.1,1429,1393,1188,334,vector
65534,1198,18908.2,23072.1,10443,16808.9,21161.9,898,394,1911,2132,skewed_2
65531,1198,18908.2,23072.1,738,16811,21334.4,308,203,749,314,skewed_2
65531,1198,18908.2,23072.1,308,17528.4,21442.4,554,107,470,230,skewed_2
65534,1198,18908.2,23072.1,48446,16667.3,21014.5,2155,749,1928,8240,skewed_2
65519,1198,18908.2,23072.1,10038,16514.5,16534.1,246,4960,4739,1517,skewed_1
65531,1198,18908.2,23072.1,11568,16545.6,21039.9,1259,405,6372,2000,skewed_2
65531,1198,18908.2,23072.1,46454,16625.6,21090.5,1386,662,20408,6158,skewed_2
65532,1198,18908.2,23072.1,42115,16639.5,21084.9,1750,594,2826,7337,skewed_2
65531,1198,18908.2,23072.1,103,14159.9,19406.1,117,135,370,541,skewed_1
65526,1198,18908.2,23072.1,89,14953.2,20220.8,135,53,295,103,skewed_2
65531,1198,18908.2,23072.1,863,16965.1,21318.4,634,195,870,246,skewed_2
65528,1198,18908.2,23072.1,7560,19842.2,19854.6,349,4207,3964,1224,skewed_1
65531,1198,18908.2,23072.1,7964,17171.7,20027.5,888,427,4464,1535,skewed_2
65531,1198,18908.2,23072.1,27360,16477.9,20918.7,1620,546,14545,4291,skewed_2
65530,1198,18908.2,23072.1,32,12999.2,18763,192,53,120,95,skewed_2
65532,1198,18908.2,23072.1,29794,16517.7,20978,1549,562,10198,3372,skewed_2
65519,1198,18908.2,23072.1,2014,17821.9,21435.7,430,255,1453,630,skewed_2
65519,1198,18908.2,23072.1,4082,14780,14773.7,227,1974,1927,654,skewed_1
65531,1198,18908.2,23072.1,30356,16704.2,21035.6,1824,626,10457,4957,skewed_2
65531,1198,18908.2,23072.1,1997,16604.8,21082.1,756,284,1602,504,skewed_2
65535,1198,18908.2,23072.1,1434753,16577.3,21012.1,7010,28164,29545,225721,skewed_1
65534,1198,18908.2,23072.1,197564,16629.1,21001.3,3103,2235,4916,6492,skewed_2
65531,1198,18908.2,23072.1,5898,16377.6,20754.4,1067,298,3672,1186,skewed_2
65531,1198,18908.2,23072.1,282,17216.3,21381.2,586,106,445,266,skewed_2
65519,1198,18908.2,23072.1,2626,15129.6,18655.6,423,418,2065,691,skewed_2
65534,1198,18908.2,23072.1,11863,16679.5,21171.2,1246,309,3678,2662,skewed_2
65522,1198,18908.2,23072.1,7268,23587.8,23591,271,3485,3479,1138,skewed_1
65531,1198,18908.2,23072.1,5070,16450.3,20877.2,718,302,3028,1067,skewed_2
65535,1198,18908.2,23072.1,630099,16675.9,21113,4945,6185,11199,101559,skewed_1
65535,1198,18908.2,23072.1,1749744,16655.9,21067.6,6318,23531,28703,8934,skewed_1
65534,1198,18908.2,23072.1,42800,16567.8,21074.9,1870,711,3406,6783,skewed_2
65532,1198,18908.2,23072.1,72576,16659.4,21079.5,2104,990,34556,10795,skewed_2
65531,1198,18908.2,23072.1,8272,16788.4,21049,1399,395,3870,1579,skewed_2
65534,1198,18908.2,23072.1,171933,16608.6,21039.3,3409,1890,4329,27785,skewed_2
65531,1198,18908.2,23072.1,58408,16806.7,21133.7,2337,783,28114,8737,skewed_2
65531,1198,18908.2,23072.1,29803,16721.3,21094.2,1620,592,3538,5028,skewed_2
65535,1198,18908.2,23072.1,862911,16726.2,21100.6,5387,7295,15353,136932,skewed_1
65534,1198,18908.2,23072.1,88039,16640.4,21065.3,2732,1180,11338,14452,skewed_2
65531,1198,18908.2,23072.1,108817,16634.7,20972.8,2855,1315,6185,17751,skewed_2
65533,1198,18908.2,23072.1,41139,16795.6,21115.6,2072,736,8976,8344,skewed_2
65535,1198,18908.2,23072.1,1434753,16577.3,21012.1,6654,27957,29521,225782,skewed_1
65531,1198,18908.2,23072.1,29803,16721.3,21094.2,1593,578,3564,5827,skewed_2
65531,1198,18908.2,23072.1,25578,16662.7,21009.7,1681,499,12939,4073,skewed_2
65532,1198,18908.2,23072.1,38884,16590.7,20989.4,1942,682,19171,5943,skewed_2
65531,1198,18908.2,23072.1,196,16946.3,21069.8,263,162,432,143,vector
65531,1198,18908.2,23072.1,180,19640.6,22776.7,191,129,511,241,skewed_2
65531,1198,18908.2,23072.1,7280,16167.7,20900.9,973,380,4724,1378,skewed_2
65535,1198,18908.2,23072.1,499585,16626.2,21049.8,3991,4765,9573,79621,skewed_1
65531,1198,18908.2,23072.1,444,16682.3,21069.3,587,227,629,297,skewed_2
65531,1198,18908.2,23072.1,413,15984.2,20559.2,625,183,608,127,vector
65531,1198,18908.2,23072.1,5310,17053.8,21115.9,1017,293,3616,1025,skewed_2
65531,1198,18908.2,23072.1,16014,16133.7,20629.2,1401,384,8899,2670,skewed_2
65531,1198,18908.2,23072.1,6982,16532.3,21109.1,998,280,4191,1317,skewed_2
65531,1198,18908.2,23072.1,7964,17171.7,20027.5,796,445,4702,1524,skewed_2
65534,1198,18908.2,23072.1,131331,16661.7,21053.2,2711,1532,13165,21229,skewed_2
65534,1198,18908.2,23072.1,73888,16762,21264.8,2059,841,4845,14229,skewed_2
65531,1198,18908.2,23072.1,1808,16738.9,20964.3,772,251,1440,466,skewed_2
65531,1198,18908.2,23072.1,147,16844.6,20629.8,136,100,334,121,skewed_2
65531,1198,18908.2,23072.1,50,16025.7,20311,194,76,300,201,skewed_2
65534,1198,18908.2,23072.1,47373,16777.6,21172.9,1739,592,10769,7833,skewed_2
65535,1198,18908.2,23072.1,1434753,16577.3,21012.1,6232,27882,29395,224660,skewed_1
65531,1198,18908.2,23072.1,12983,16316.4,20978.8,1151,364,6897,2140,skewed_2
65531,1198,18908.2,23072.1,3622,17637.5,22304.5,734,218,2403,801,skewed_2
65535,1198,18908.2,23072.1,136093,16558.2,21040.3,2309,1348,3485,22016,skewed_2
65523,1198,18908.2,23072.1,6292,12727.8,12736,110,2938,2932,980,skewed_1
65531,1198,18908.2,23072.1,258,16479.7,21051.5,226,135,517,222,skewed_2
65531,1198,18908.2,23072.1,46454,16625.6,21090.5,1415,679,19304,6152,skewed_2
65534,1198,18908.2,23072.1,36587,16791.1,21268,1936,486,1589,6011,skewed_2
65531,1198,18908.2,23072.1,15771,16485.1,20844.7,1343,442,8471,2612,skewed_2
65521,1198,18908.2,23072.1,4,18412.8,29049.3,177,62,86,165,skewed_2
65531,1198,18908.2,23072.1,428,17726.3,21761.8,363,258,706,343,skewed_2
65531,1198,18908.2,23072.1,278,16457.8,20762.6,255,135,500,241,skewed_2
65531,1198,18908.2,23072.1,51320,16586.9,21018.5,2141,784,5218,8517,skewed_2
65535,1198,18908.2,23072.1,203042,16553.7,21025.7,3368,1976,11343,25071,skewed_2
65531,1198,18908.2,23072.1,103115,16633.6,21010.5,2748,1280,9433,16902,skewed_2
65531,1198,18908.2,23072.1,108817,16634.7,20972.8,2785,1376,5951,20581,skewed_2
65535,1198,18908.2,23072.1,81094,16647.5,20996,2396,1060,7873,2469,skewed_2
65533,1198,18908.2,23072.1,50107,16606.1,21016.9,1890,748,6760,8313,skewed_2
65531,1198,18908.2,23072.1,167,16219,20646,208,110,413,192,skewed_2
65531,1198,18908.2,23072.1,687,16702,21160.9,657,170,732,181,skewed_2
65533,1198,18908.2,23072.1,21962,16723.7,21049.4,1542,497,3592,4960,skewed_2
65535,1198,18908.2,23072.1,186314,16654.8,21062.5,3239,2081,4491,15964,skewed_2
65531,1198,18908.2,23072.1,20182,16794.2,21204.8,1073,466,10392,3235,skewed_2
65533,1198,18908.2,23072.1,188809,16531.8,20963,3092,2079,22853,29455,skewed_2
65519,1198,18908.2,23072.1,1625,14074.9,19068.3,211,250,1315,323,skewed_1
65535,1198,18908.2,23072.1,186314,16654.8,21062.5,2827,2033,4475,15688,skewed_2
65531,1198,18908.2,23072.1,423,16506.3,21047.6,623,114,596,178,skewed_2
65531,1198,18908.2,23072.1,73,16169.6,20417.9,198,70,310,133,skewed_2
65534,1198,18908.2,23072.1,65746,16751.1,21147.2,2097,941,8816,2808,skewed_2
65519,1198,18908.2,23072.1,9934,13028,13054.1,111,4592,4574,1483,skewed_1
65531,1198,18908.2,23072.1,54,19898.8,22299.8,203,74,319,444,skewed_2
65535,1198,18908.2,23072.1,150357,16647.3,21041.9,2824,1579,8581,24504,skewed_2
65535,1198,18908.2,23072.1,46372,16640.6,21115.4,1915,721,9402,7585,skewed_2
65535,1198,18908.2,23072.1,348832,16618.9,21077.4,3565,3324,14016,5663,skewed_2
65531,1198,18908.2,23072.1,3622,17637.5,22304.5,751,271,2683,813,skewed_2
65535,1198,18908.2,23072.1,530445,16886.4,21253.8,3178,1384,18008,83551,skewed_2
65534,10443,16808.9,21161.9,197564,16629.1,21001.3,10154,6424,33860,2824,vector
65534,10443,16808.9,21161.9,13256,16425.4,20910.7,3820,2954,8788,1914,vector
65534,10443,16808.9,21161.9,251,16618.1,21151.1,290,370,388,163,vector
65534,10443,16808.9,21161.9,423,16452.1,21014.8,335,515,461,168,vector
65534,10443,16808.9,21161.9,5310,17053.8,21115.9,1875,2304,4348,1693,vector
65534,10443,16808.9,21161.9,1561,17449,21502.8,704,941,1333,379,vector
65534,10443,16808.9,21161.9,7747,16634.6,21170.1,3240,2481,6245,1405,vector
65534,10443,16808.9,21161.9,3428,16929.1,21398.3,1529,1512,3132,1556,skewed_2
65534,10443,16808.9,21161.9,2139,15643.7,20574.5,701,1186,1687,459,vector
65535,10443,16808.9,21161.9,255502,16705,21163.2,10040,6867,18663,2824,vector
65534,10443,16808.9,21161.9,389,16721.8,21048.1,329,636,439,181,vector
65534,10443,16808.9,21161.9,1665,16242.8,20699.8,732,991,1509,375,vector
65534,10443,16808.9,21161.9,47422,16671.2,21111.9,5380,4143,24965,1990,vector
65534,10443,16808.9,21161.9,434,16740,21412.9,375,531,631,218,vector
65535,10443,16808.9,21161.9,203042,16553.7,21025.7,8954,6075,40087,2816,vector
65534,10443,16808.9,21161.9,29794,16517.7,20978,4065,3512,16655,1875,vector
65534,10443,16808.9,21161.9,16650,16349.9,20855,3591,3086,10358,1875,vector
65534,10443,16808.9,21161.9,16650,16349.9,20855,2359,1989,9667,1663,vector
65534,10443,16808.9,21161.9,197564,16629.1,21001.3,10630,6684,34123,2844,vector
65535,10443,16808.9,21161.9,131331,16661.7,21053.2,8240,5334,67426,2509,vector
65535,10443,16808.9,21161.9,81094,16647.5,20996,7964,4547,37642,2191,vector
65534,10443,16808.9,21161.9,3806,8989.5,8992.08,421,1953,1933,665,skewed_1
65535,10443,16808.9,21161.9,188809,16531.8,20963,9193,6060,93349,2851,vector
65534,10443,16808.9,21161.9,42800,16567.8,21074.9,5010,4023,23570,1970,vector
65534,10443,16808.9,21161.9,108226,16697.2,21074,8087,5030,51439,2346,vector
65534,10443,16808.9,21161.9,188,16587.9,21364.4,247,564,368,1481,skewed_1
